id,kadai_id,status,do_person,task,plan_hour,due_date,actual_hour,do_date,created_at,updated_at
520,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-27,1.5,2017-09-27,"2017-10-22 12:31:03.059021","2017-10-22 12:31:03.059021"
521,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-30,1.5,2017-09-30,"2017-10-22 12:31:03.066598","2017-10-22 12:31:03.066598"
522,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-30,1.5,2017-10-01,"2017-10-22 12:31:03.073330","2017-10-22 12:31:03.073330"
523,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-30,1.5,2017-10-01,"2017-10-22 12:31:03.079236","2017-10-22 12:31:03.079236"
524,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-28,1.5,2017-09-28,"2017-10-22 12:31:03.085930","2017-10-22 12:31:03.085930"
525,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-28,1.5,2017-09-28,"2017-10-22 12:31:03.092697","2017-10-22 12:31:03.092697"
526,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-28,1.5,2017-09-28,"2017-10-22 12:31:03.107586","2017-10-22 12:31:03.107586"
527,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-28,1.5,2017-09-29,"2017-10-22 12:31:03.115047","2017-10-22 12:31:03.115047"
528,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-29,1.5,,"2017-10-22 12:31:03.121758","2017-10-22 12:31:03.121758"
529,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-29,1.5,2017-10-01,"2017-10-22 12:31:03.127631","2017-10-22 12:31:03.127631"
530,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-21,1.5,2017-09-21,"2017-10-22 12:31:03.137654","2017-10-22 12:31:03.137654"
531,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-29,1.5,2017-10-01,"2017-10-22 12:31:03.143384","2017-10-22 12:31:03.143384"
532,77,01_Open,"作村","PowerBIを用いて分析３０分以上＆気づくことをまとめる",0.5,2017-10-27,,2017-10-23,"2017-10-22 12:31:03.155303","2017-10-23 03:14:26.188858"
533,78,99_Close,"作村","伊藤さんへ発生ベースの収支と確定ベースの収支報告",0.6,2017-09-05,1.0,2017-09-07,"2017-10-22 12:31:03.169339","2017-10-22 12:31:03.169339"
534,78,99_Close,"作村","伊藤さんへ発生ベースの収支と確定ベースの収支報告",0.6,2017-10-01,,,"2017-10-22 12:31:03.174974","2017-10-22 12:31:03.174974"
535,78,99_Close,"作村","伊藤さんへ発生ベースの収支と確定ベースの収支報告",0.6,2017-11-01,,,"2017-10-22 12:31:03.181081","2017-10-22 12:31:03.181081"
536,78,99_Close,"作村","伊藤さんへ発生ベースの収支と確定ベースの収支報告",0.6,2017-12-01,,,"2017-10-22 12:31:03.186444","2017-10-22 12:31:03.186444"
537,82,99_Close,"作村","レントラックスに担当をつけてもらえるよう申請する。",0.5,2017-09-02,0.4,2017-09-06,"2017-10-22 12:31:03.192305","2017-10-22 12:31:03.192305"
538,82,99_Close,"作村","afbに担当をつけてもらえるよう申請する。",0.5,2017-09-02,0.4,2017-09-06,"2017-10-22 12:31:03.199219","2017-10-22 12:31:03.199219"
539,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-09,1.5,2017-09-09,"2017-10-22 12:31:03.218988","2017-10-22 12:31:03.218988"
540,12,99_Close,"作村","AT商品を5件YDNに出稿する",1.5,2017-09-07,1.5,2017-09-07,"2017-10-22 12:31:03.226808","2017-10-22 12:31:03.226808"
541,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.3,2017-08-25,0.3,2017-09-09,"2017-10-22 12:31:03.234525","2017-10-22 12:31:03.234525"
542,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.3,2017-08-26,0.3,2017-09-09,"2017-10-22 12:31:03.241626","2017-10-22 12:31:03.241626"
543,13,01_Open,"作村","YDN審査落ち広告を2件再出稿する",0.3,2017-10-25,,2017-10-23,"2017-10-22 12:31:03.249463","2017-10-23 03:12:25.827949"
544,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.3,2017-09-02,0.5,2017-10-02,"2017-10-22 12:31:03.255134","2017-10-22 12:31:03.255134"
545,13,01_Open,"作村","YDN審査落ち広告を2件再出稿する",0.3,2017-10-23,,2017-10-23,"2017-10-22 12:31:03.261622","2017-10-23 03:09:39.600163"
546,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-30,0.2,2017-09-08,"2017-10-22 12:31:03.274795","2017-10-22 12:31:03.274795"
547,13,99_Close,"作村","YDN審査落ち広告を2件再出稿する",0.5,2017-08-31,0.2,2017-09-08,"2017-10-22 12:31:03.281719","2017-10-22 12:31:03.281719"
548,95,99_Close,"作村","夢叶塾セミナー内容をドライブにあげる。",0.4,2017-09-06,,,"2017-10-22 12:31:03.293080","2017-10-22 12:31:03.293080"
549,91,99_Close,"作村","ASPメールチェック",0.1,2017-09-04,0.1,2017-09-04,"2017-10-22 12:31:03.299147","2017-10-22 12:31:03.299147"
550,91,99_Close,"作村","ASPメールチェック",0.1,2017-09-05,0.1,2017-09-05,"2017-10-22 12:31:03.306727","2017-10-22 12:31:03.306727"
551,91,99_Close,"作村","ASPメールチェック",0.1,2017-09-06,0.1,2017-09-06,"2017-10-22 12:31:03.321955","2017-10-22 12:31:03.321955"
552,91,99_Close,"作村","ASPメールチェック",0.1,2017-09-07,0.1,2017-09-07,"2017-10-22 12:31:03.327897","2017-10-22 12:31:03.327897"
553,91,99_Close,"作村","ASPメールチェック",0.1,2017-09-08,0.5,2017-09-08,"2017-10-22 12:31:03.334796","2017-10-22 12:31:03.334796"
554,91,99_Close,"作村","ASPメールチェック",0.2,2017-09-09,0.2,2017-09-09,"2017-10-22 12:31:03.342836","2017-10-22 12:31:03.342836"
555,91,99_Close,"作村","ASPメールチェック",0.2,2017-09-10,0.2,2017-09-10,"2017-10-22 12:31:03.349413","2017-10-22 12:31:03.349413"
556,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-04,,,"2017-10-22 12:31:03.355943","2017-10-22 12:31:03.355943"
557,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-05,,,"2017-10-22 12:31:03.368326","2017-10-22 12:31:03.368326"
558,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-06,,,"2017-10-22 12:31:03.382551","2017-10-22 12:31:03.382551"
559,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-07,,,"2017-10-22 12:31:03.389483","2017-10-22 12:31:03.389483"
560,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-08,0.2,,"2017-10-22 12:31:03.395449","2017-10-22 12:31:03.395449"
561,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-09,,,"2017-10-22 12:31:03.402351","2017-10-22 12:31:03.402351"
562,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-10,0.2,,"2017-10-22 12:31:03.409444","2017-10-22 12:31:03.409444"
563,92,99_Close,"作村","入金確認",0.1,2017-09-04,0.1,2017-09-04,"2017-10-22 12:31:03.416186","2017-10-22 12:31:03.416186"
564,92,99_Close,"作村","入金確認",0.1,2017-09-05,0.1,2017-09-05,"2017-10-22 12:31:03.431608","2017-10-22 12:31:03.431608"
565,92,99_Close,"作村","入金確認",0.1,2017-09-06,0.1,2017-09-06,"2017-10-22 12:31:03.443193","2017-10-22 12:31:03.443193"
566,92,99_Close,"作村","入金確認",0.1,2017-09-07,0.1,2017-09-07,"2017-10-22 12:31:03.451944","2017-10-22 12:31:03.451944"
567,92,99_Close,"作村","入金確認",0.1,2017-09-08,0.1,2017-09-08,"2017-10-22 12:31:03.458824","2017-10-22 12:31:03.458824"
568,92,99_Close,"作村","入金確認",0.1,2017-09-09,0.1,2017-09-09,"2017-10-22 12:31:03.465430","2017-10-22 12:31:03.465430"
569,92,99_Close,"作村","入金確認",0.1,2017-09-10,0.1,2017-09-10,"2017-10-22 12:31:03.470856","2017-10-22 12:31:03.470856"
570,109,99_Close,"作村","無効クリック確認",0.3,2017-09-04,0.3,2017-09-04,"2017-10-22 12:31:03.484226","2017-10-22 12:31:03.484226"
571,109,99_Close,"作村","無効クリック確認",0.3,2017-09-05,0.3,2017-09-05,"2017-10-22 12:31:03.489852","2017-10-22 12:31:03.489852"
572,109,99_Close,"作村","無効クリック確認",0.3,2017-09-06,0.3,2017-09-06,"2017-10-22 12:31:03.495979","2017-10-22 12:31:03.495979"
573,109,99_Close,"作村","無効クリック確認",0.3,2017-09-07,0.3,2017-09-07,"2017-10-22 12:31:03.507450","2017-10-22 12:31:03.507450"
574,109,99_Close,"作村","無効クリック確認",0.3,2017-09-08,0.3,2017-09-08,"2017-10-22 12:31:03.514234","2017-10-22 12:31:03.514234"
575,109,99_Close,"作村","無効クリック確認",0.3,2017-09-09,0.3,2017-09-09,"2017-10-22 12:31:03.521222","2017-10-22 12:31:03.521222"
576,109,99_Close,"作村","無効クリック確認",0.3,2017-09-10,0.3,2017-09-10,"2017-10-22 12:31:03.534393","2017-10-22 12:31:03.534393"
577,70,99_Close,"作村","ミーティング資料作成",0.5,2017-09-09,0.5,2017-09-09,"2017-10-22 12:31:03.542254","2017-10-22 12:31:03.542254"
578,110,99_Close,"作村","【週1】レントラックスとOceanの案件終了＆停止確認",1.0,2017-09-09,1.0,2017-09-09,"2017-10-22 12:31:03.549503","2017-10-22 12:31:03.549503"
579,90,99_Close,"作村","【週1】翌週のタスクをタスク管理表を記入する。",0.5,2017-09-09,0.5,2017-09-09,"2017-10-22 12:31:03.555494","2017-10-22 12:31:03.555494"
580,89,99_Close,"作村","伊藤さんへ収支報告",0.2,2017-09-11,0.2,2017-09-11,"2017-10-22 12:31:03.562701","2017-10-22 12:31:03.562701"
581,92,99_Close,"作村","入金確認",0.1,2017-09-11,0.1,2017-09-11,"2017-10-22 12:31:03.569471","2017-10-22 12:31:03.569471"
582,109,99_Close,"作村","無効クリック確認",0.3,2017-09-11,0.3,2017-09-11,"2017-10-22 12:31:03.575245","2017-10-22 12:31:03.575245"
583,95,99_Close,"作村","夢叶塾セミナー参加＆懇親会",8.0,2017-09-18,8.0,2017-09-18,"2017-10-22 12:31:03.588243","2017-10-22 12:31:03.588243"
584,13,99_Close,"作村","YDNを5件出稿する",1.5,2017-10-23,1.5,2017-10-23,"2017-10-22 12:31:03.594400","2017-10-23 11:13:51.533931"
585,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-12,,2017-10-26,"2017-10-22 12:31:03.601682","2017-10-23 03:12:56.546473"
586,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-13,,2017-10-23,"2017-10-22 12:31:03.607133","2017-10-23 03:13:05.369568"
587,13,01_Open,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-24,,2017-10-23,"2017-10-22 12:31:03.613915","2017-10-23 03:12:12.386344"
588,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-16,,2017-10-27,"2017-10-22 12:31:03.619786","2017-10-23 03:13:26.723702"
589,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-17,,2017-10-23,"2017-10-22 12:31:03.626584","2017-10-23 03:13:38.238091"
590,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-18,,2017-10-23,"2017-10-22 12:31:03.643833","2017-10-23 03:13:55.076538"
591,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-19,,2017-10-23,"2017-10-22 12:31:03.655413","2017-10-23 03:14:03.155281"
592,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-20,,2017-10-23,"2017-10-22 12:31:03.662604","2017-10-23 03:14:12.334570"
593,13,99_Close,"作村","YDN審査落ち広告を5件再出稿する",1.0,2017-10-21,,2017-10-23,"2017-10-22 12:31:03.670013","2017-10-23 03:14:45.419223"
594,,,,,,,,,"2017-10-22 12:31:03.675753","2017-10-22 12:31:03.675753"
595,,,,,,,,,"2017-10-22 12:31:03.686146","2017-10-22 12:31:03.686146"
596,,,,,,,,,"2017-10-22 12:31:03.697056","2017-10-22 12:31:03.697056"
597,,,,,,,,,"2017-10-22 12:31:03.702479","2017-10-22 12:31:03.702479"
598,,,,,,,,,"2017-10-22 12:31:03.708051","2017-10-22 12:31:03.708051"
599,,,,,,,,,"2017-10-22 12:31:03.715626","2017-10-22 12:31:03.715626"
600,,,,,,,,,"2017-10-22 12:31:03.721917","2017-10-22 12:31:03.721917"
601,,,,,,,,,"2017-10-22 12:31:03.727505","2017-10-22 12:31:03.727505"
602,,,,,,,,,"2017-10-22 12:31:03.735009","2017-10-22 12:31:03.735009"
603,,,,,,,,,"2017-10-22 12:31:03.749289","2017-10-22 12:31:03.749289"
604,,,,,,,,,"2017-10-22 12:31:03.764777","2017-10-22 12:31:03.764777"
605,,,,,,,,,"2017-10-22 12:31:03.771102","2017-10-22 12:31:03.771102"
606,,,,,,,,,"2017-10-22 12:31:03.777436","2017-10-22 12:31:03.777436"
607,,,,,,,,,"2017-10-22 12:31:03.782691","2017-10-22 12:31:03.782691"
608,,,,,,,,,"2017-10-22 12:31:03.797420","2017-10-22 12:31:03.797420"
609,,,,,,,,,"2017-10-22 12:31:03.803943","2017-10-22 12:31:03.803943"
610,,,,,,,,,"2017-10-22 12:31:03.810517","2017-10-22 12:31:03.810517"
611,,,,,,,,,"2017-10-22 12:31:03.821998","2017-10-22 12:31:03.821998"
612,,,,,,,,,"2017-10-22 12:31:03.829115","2017-10-22 12:31:03.829115"
613,,,,,,,,,"2017-10-22 12:31:03.834458","2017-10-22 12:31:03.834458"
614,,,,,,,,,"2017-10-22 12:31:03.843786","2017-10-22 12:31:03.843786"
615,,,,,,,,,"2017-10-22 12:31:03.859107","2017-10-22 12:31:03.859107"
616,,,,,,,,,"2017-10-22 12:31:03.865718","2017-10-22 12:31:03.865718"
617,,,,,,,,,"2017-10-22 12:31:03.873906","2017-10-22 12:31:03.873906"
618,,,,,,,,,"2017-10-22 12:31:03.880688","2017-10-22 12:31:03.880688"
619,,,,,,,,,"2017-10-22 12:31:03.886245","2017-10-22 12:31:03.886245"
620,,,,,,,,,"2017-10-22 12:31:03.891428","2017-10-22 12:31:03.891428"
621,,,,,,,,,"2017-10-22 12:31:03.905347","2017-10-22 12:31:03.905347"
622,,,,,,,,,"2017-10-22 12:31:03.911066","2017-10-22 12:31:03.911066"
623,,,,,,,,,"2017-10-22 12:31:03.917163","2017-10-22 12:31:03.917163"
624,,,,,,,,,"2017-10-22 12:31:03.923274","2017-10-22 12:31:03.923274"
625,,,,,,,,,"2017-10-22 12:31:03.929570","2017-10-22 12:31:03.929570"
626,,,,,,,,,"2017-10-22 12:31:03.935777","2017-10-22 12:31:03.935777"
627,,,,,,,,,"2017-10-22 12:31:03.942290","2017-10-22 12:31:03.942290"
628,,,,,,,,,"2017-10-22 12:31:03.947509","2017-10-22 12:31:03.947509"
629,,,,,,,,,"2017-10-22 12:31:03.961805","2017-10-22 12:31:03.961805"
630,,,,,,,,,"2017-10-22 12:31:03.967678","2017-10-22 12:31:03.967678"
631,,,,,,,,,"2017-10-22 12:31:03.974503","2017-10-22 12:31:03.974503"
632,,,,,,,,,"2017-10-22 12:31:03.981230","2017-10-22 12:31:03.981230"
633,,,,,,,,,"2017-10-22 12:31:03.986785","2017-10-22 12:31:03.986785"
634,,,,,,,,,"2017-10-22 12:31:03.992940","2017-10-22 12:31:03.992940"
635,,,,,,,,,"2017-10-22 12:31:03.997913","2017-10-22 12:31:03.997913"
636,,,,,,,,,"2017-10-22 12:31:04.011378","2017-10-22 12:31:04.011378"
637,,,,,,,,,"2017-10-22 12:31:04.018400","2017-10-22 12:31:04.018400"
638,,,,,,,,,"2017-10-22 12:31:04.029993","2017-10-22 12:31:04.029993"
639,,,,,,,,,"2017-10-22 12:31:04.035582","2017-10-22 12:31:04.035582"
640,,,,,,,,,"2017-10-22 12:31:04.043356","2017-10-22 12:31:04.043356"
641,,,,,,,,,"2017-10-22 12:31:04.049761","2017-10-22 12:31:04.049761"
642,,,,,,,,,"2017-10-22 12:31:04.055798","2017-10-22 12:31:04.055798"
643,,,,,,,,,"2017-10-22 12:31:04.070021","2017-10-22 12:31:04.070021"
644,,,,,,,,,"2017-10-22 12:31:04.077476","2017-10-22 12:31:04.077476"
645,,,,,,,,,"2017-10-22 12:31:04.083117","2017-10-22 12:31:04.083117"
646,,,,,,,,,"2017-10-22 12:31:04.089586","2017-10-22 12:31:04.089586"
647,,,,,,,,,"2017-10-22 12:31:04.095071","2017-10-22 12:31:04.095071"
648,,,,,,,,,"2017-10-22 12:31:04.101175","2017-10-22 12:31:04.101175"
649,,,,,,,,,"2017-10-22 12:31:04.106617","2017-10-22 12:31:04.106617"
650,,,,,,,,,"2017-10-22 12:31:04.117132","2017-10-22 12:31:04.117132"
651,,,,,,,,,"2017-10-22 12:31:04.123193","2017-10-22 12:31:04.123193"
652,,,,,,,,,"2017-10-22 12:31:04.129846","2017-10-22 12:31:04.129846"
653,,,,,,,,,"2017-10-22 12:31:04.136478","2017-10-22 12:31:04.136478"
654,,,,,,,,,"2017-10-22 12:31:04.142772","2017-10-22 12:31:04.142772"
655,,,,,,,,,"2017-10-22 12:31:04.149082","2017-10-22 12:31:04.149082"
656,,,,,,,,,"2017-10-22 12:31:04.154335","2017-10-22 12:31:04.154335"
657,,,,,,,,,"2017-10-22 12:31:04.159562","2017-10-22 12:31:04.159562"
658,,,,,,,,,"2017-10-22 12:31:04.166135","2017-10-22 12:31:04.166135"
659,,,,,,,,,"2017-10-22 12:31:04.181056","2017-10-22 12:31:04.181056"
660,,,,,,,,,"2017-10-22 12:31:04.187290","2017-10-22 12:31:04.187290"
661,,,,,,,,,"2017-10-22 12:31:04.193564","2017-10-22 12:31:04.193564"
662,,,,,,,,,"2017-10-22 12:31:04.199198","2017-10-22 12:31:04.199198"
663,,,,,,,,,"2017-10-22 12:31:04.209033","2017-10-22 12:31:04.209033"
664,,,,,,,,,"2017-10-22 12:31:04.214508","2017-10-22 12:31:04.214508"
665,,,,,,,,,"2017-10-22 12:31:04.225935","2017-10-22 12:31:04.225935"
666,,,,,,,,,"2017-10-22 12:31:04.231496","2017-10-22 12:31:04.231496"
667,,,,,,,,,"2017-10-22 12:31:04.238402","2017-10-22 12:31:04.238402"
668,,,,,,,,,"2017-10-22 12:31:04.246136","2017-10-22 12:31:04.246136"
669,,,,,,,,,"2017-10-22 12:31:04.251790","2017-10-22 12:31:04.251790"
670,,,,,,,,,"2017-10-22 12:31:04.259030","2017-10-22 12:31:04.259030"
671,,,,,,,,,"2017-10-22 12:31:04.265785","2017-10-22 12:31:04.265785"
672,,,,,,,,,"2017-10-22 12:31:04.284592","2017-10-22 12:31:04.284592"
673,,,,,,,,,"2017-10-22 12:31:04.290879","2017-10-22 12:31:04.290879"
674,,,,,,,,,"2017-10-22 12:31:04.298750","2017-10-22 12:31:04.298750"
675,,,,,,,,,"2017-10-22 12:31:04.305902","2017-10-22 12:31:04.305902"
676,,,,,,,,,"2017-10-22 12:31:04.311894","2017-10-22 12:31:04.311894"
677,,,,,,,,,"2017-10-22 12:31:04.318754","2017-10-22 12:31:04.318754"
678,,,,,,,,,"2017-10-22 12:31:04.332128","2017-10-22 12:31:04.332128"
679,,,,,,,,,"2017-10-22 12:31:04.338574","2017-10-22 12:31:04.338574"
680,,,,,,,,,"2017-10-22 12:31:04.344979","2017-10-22 12:31:04.344979"
681,,,,,,,,,"2017-10-22 12:31:04.351051","2017-10-22 12:31:04.351051"
682,,,,,,,,,"2017-10-22 12:31:04.357769","2017-10-22 12:31:04.357769"
683,,,,,,,,,"2017-10-22 12:31:04.365680","2017-10-22 12:31:04.365680"
684,,,,,,,,,"2017-10-22 12:31:04.370990","2017-10-22 12:31:04.370990"
685,,,,,,,,,"2017-10-22 12:31:04.378079","2017-10-22 12:31:04.378079"
686,,,,,,,,,"2017-10-22 12:31:04.391109","2017-10-22 12:31:04.391109"
687,,,,,,,,,"2017-10-22 12:31:04.397924","2017-10-22 12:31:04.397924"
688,,,,,,,,,"2017-10-22 12:31:04.403437","2017-10-22 12:31:04.403437"
689,,,,,,,,,"2017-10-22 12:31:04.409969","2017-10-22 12:31:04.409969"
690,,,,,,,,,"2017-10-22 12:31:04.422115","2017-10-22 12:31:04.422115"
691,,,,,,,,,"2017-10-22 12:31:04.433100","2017-10-22 12:31:04.433100"
692,,,,,,,,,"2017-10-22 12:31:04.439664","2017-10-22 12:31:04.439664"
693,,,,,,,,,"2017-10-22 12:31:04.446051","2017-10-22 12:31:04.446051"
694,,,,,,,,,"2017-10-22 12:31:04.451520","2017-10-22 12:31:04.451520"
695,,,,,,,,,"2017-10-22 12:31:04.458099","2017-10-22 12:31:04.458099"
696,,,,,,,,,"2017-10-22 12:31:04.463739","2017-10-22 12:31:04.463739"
697,,,,,,,,,"2017-10-22 12:31:04.469768","2017-10-22 12:31:04.469768"
698,,,,,,,,,"2017-10-22 12:31:04.475648","2017-10-22 12:31:04.475648"
699,,,,,,,,,"2017-10-22 12:31:04.482640","2017-10-22 12:31:04.482640"
700,,,,,,,,,"2017-10-22 12:31:04.498622","2017-10-22 12:31:04.498622"
701,,,,,,,,,"2017-10-22 12:31:04.505590","2017-10-22 12:31:04.505590"
